url,country,phishing,reference,language
www.tutor.torun.pl/index.php?inc=aktualnosci&sessionid=5YNqUf3rN8fTOKn1NQwJ&rseed=5f366df1998d289f5499e2b1994c54c0,PL,False,True,False
mbp-zabludow.pl/warsztaty-muzyczne-fb-rafalowka/,PL,False,True,False
motocyklskuter.pl/temat/rejestracja-spolki-z-oo/,PL,False,True,False
vbh24.pl/towar.php?poprzednie=%5C2FC-RJV58956LX-W,PL,False,True,False
"eurogast.pl/index.php/pl,171,0,media,,,,,,urzadzenia-gastronomiczne",PL,False,True,False
zsp4.net.pl/index.php/rodo/klauzula-informacyjna-sportowe-talenty,PL,False,True,False
bieganski.czest.pl/lo3_v5/,PL,False,True,False
e-uslugi.wrotamazowsza.pl/pl/strona_glowna/__rpeUrzad0x2eUrzad-WKUPPortlet!173@752_action/showOS/__rpeUrzad0x2eUrzad-WKUPPortlet!173@752_catId/133/__rpeUrzad0x2eUrzad-WKUPPortlet!173@752_id/3989;jsessionid=352C9DBCE44539982D0CD62C2EF226DA?,PL,False,True,False
slaskie.pl/content/transformacja-poprzez-nauke,PL,False,True,False
brewiarz.pl/x_17.php3/3010w3/latin/appendix/viii_17/xi_17/xi_17/help/xi_17/help/ix_17/czytelnia/ix_17/wstep/appendix/czytelnia/viii_17/ix_17/appendix/viii_17/appendix/wstep/latin/ix_17/appendix/x_17/ix_17/ix_17/index.php3,PL,False,True,False
puiksokolowpodl.pl/informacje/numery-alarmowe/,PL,False,True,False
www.orto.info.pl/minisruby/,PL,False,True,False
www.brewiarz.pl/i_17.php3/1301p/i_17/help/i_17/xii_16/ii_17/wstep/xii_16/appendix/ii_17/xii_16/wstep/help/czytelnia/xi_16/appendix/latin/appendix/wstep/xii_16/czytelnia/xii_16/help/help/xii_16/help/latin/i_17/ii_17/poczta.php3,PL,False,True,False
ksavia.pl/home/statut,PL,False,True,False
archiwalna.laskarzew1.pl/powiatowy-konkurs-recytatorski-tworczosc-j-stachowskiego/,PL,False,True,False
mamutkaszyje.pl/moje-konto/lost-password/,PL,False,True,False
przedszkolechroscice.pl/1588/informacje-tygryski.html,PL,False,True,False
"modelpartner.ig.pl/sklep/?pl_an-2,213",PL,False,True,False
www.auta-dostawcze.pl/oferta/sprzedaz-aut/auta-na-sprzedaz/,PL,False,True,False
www.cycology.pl/piasa-mtb-c577/sram/,PL,False,True,False
swzygmunt.knc.pl/MARTYROLOGIUM/POLISHRELIGIOUS/vPOLISH/HTMs/POLISHRELIGIOUSmartyr3867.htm,PL,False,True,False
"www.domiwoda.pl/p2257,fuelmaster-z-darmowa-dostawa.html",PL,False,True,False
konfederacja.pl/transmisja-live/konfederacja-w-sejmie-walczy-przeciwko-ustawie-pis-o-bezkarnosci-urzednikow/,PL,False,True,False
miuipolska.pl/onedrive-galeria-miui-kopia-zapasowa/,PL,False,True,False
charcikiwloskie.pl/taffyta-5-weeks/,PL,False,True,False
profiauto.pl/warsztaty-samochodowe/mazowieckie/makow-mazowiecki/profiauto-serwis-otlowski,PL,False,True,False
www.o2.pl/informacje/staruszka-chwycila-ja-za-reke-w-samolocie-miala-wobec-niej-niecne-plany-6789356308322944a,PL,False,True,False
podkarpackie-ogloszenia.pl/ogloszenia,PL,False,True,False
czyzewosada.pl/oferta/ciechocinek/sanatorium-krystynka-ciechocinek-fb/4498976,PL,False,True,False
rpfb.pl/jak-korzystac-z-publikowanych-tresci-w-internecie/copyright-389901_1280/,PL,False,True,False
psychoterapeutka.info.pl/granulats/1606_Mon.html,PL,False,True,False
zoopinka.pl/pl/c/Odpornosc/174,PL,False,True,False
czysteradiowo.pl/new/ju4owu0own,PL,False,True,False
www.zabytki-techniki.org.pl/index.php/muzeum-sil-powietrznych-w-deblinie-wirtualny,PL,False,True,False
bibliotekarudziniec.pl/index.php/cennik,PL,False,True,False
naszahistoria.pl/legendarny-czlowiek-z-bunkra-pochodzil-spod-niska-andrzej-kiszka-zdjecia/ga/c10-17815167/zd/69716791,PL,False,True,False
ogloszenia.trojmiasto.pl/?1265872300,PL,False,True,False
szaliczki.pl/szaliki-apaszki-kolorowe-kwiaty-c-2_332.html,PL,False,True,False
www.amibelle.pl/tetra-m-197.html,PL,False,True,False
bip.mpec.przemysl.pl/179/76/tabela-oplat-za-cieplo-fibris-sa.html,PL,False,True,False
dysleksjakontrolowana.pl/index.php?2e0hcjf8wbee279fzrqsy,PL,False,True,False
www.materace-warszawa.pl/lozko-lk-128.html,PL,False,True,False
ksiazki.wp.pl/zeby-tygrysa-6474936731744385c,PL,False,True,False
www.eti-podroze.pl/informacje-o-eti,PL,False,True,False
wrzeszcz.tanieprzeprowadzkigdansk.pl/cennik.php,PL,False,True,False
gama24.pl/64-trabki,PL,False,True,False
nationalsales.pl/inteligentne-budzetowanie-6-wskazowek-dotyczacych-redukcji-kosztow-w-cyfrowych-kampaniach-reklamowych/,PL,False,True,False
centrumliwa.pl/promocje/50-style-czas-owa-rozgrzewke/,PL,False,True,False
guardar.pl/BCS-B-S08G-p35757,PL,False,True,False
wsparciepc.waw.pl/t/warzywa/,PL,False,True,False
szafka.pl/c1712981-hm-sukienka-nowa-kosciotrup-122-128.html,PL,False,True,False
www.wolmer.pl/galeria_zdjecia.php?id=1034,PL,False,True,False
meblenawymiarplus.pl/casodex-online/,PL,False,True,False
www.orion-wolsztyn.pl/?fbclid=IwAR1FaDBF7eo6RiLSm1HRZ1T7SVGlkxZw1L2o7Reh5yx743P9-e4bjWqHpzo,PL,False,True,False
dobrytata.waw.pl/istne-szalenstwo/,PL,False,True,False
higma-service.pl/zrobic-zeby-twoi-pracownicy-chorowali-okresie-zimowym/,PL,False,True,False
radziszowianka.pl/ogloszenie-o-walnym-zebraniu/,PL,False,True,False
skupauttczew.pl/skup-aut-bobowo.html,PL,False,True,False
lazurwczasy.pl/oferta/elenite/mpm-zornitza-sands/3958062,PL,False,True,False
brewiarz.pl/viii_15.php3/3008/viii_15/czytelnia/viii_15/help/czytelnia/czytelnia/vi_15/latin/vi_15/appendix/help/ix_15/czytelnia/help/latin/help/viii_15/czytelnia/ix_15/latin/ix_15/vi_15/czytelnia/vi_15/index.php3,PL,False,True,False
smasystentka.pl/konkurs-w-mediach-spolecznosciowych/,PL,False,True,False
sklep5552549.homesklep.pl/pl/c/Zawiasy/204/1/full,PL,False,True,False
gmk1.pl/informacje/przygotowalismy-szlachetna-paczke/,PL,False,True,False
mtkamionki.pl/emptyname-67/,PL,False,True,False
